 21  551.106302 2.083E-27 2.323E-01.06720.082 3822.21220.75-.000677       2 2 2 03       1 3 3 02                    P 38f     566663342910 9 711    75.0   77.0
 21  551.119823 2.674E-30 2.218E-01.06850.088 5139.92730.74-.000741       4 0 0 03       3 1 1 02                    P 31e     466663342910 9 711    61.0   63.0
 21  551.178913 2.432E-30 1.164E-04.06880.088 3605.66470.74-.000605       3 0 0 04       1 3 3 02                    Q 30f     566663342910 9 711    61.0   61.0
 21  551.245333 3.345E-29 1.131E-01.06600.075 4572.58450.74-.000622       1 1 1 12       0 2 2 11                    P 48f     566563342910 9 711    95.0   97.0
 21  551.259757 2.188E-29 5.484E-02.06880.088 4426.51160.74-.000609       3 1 1 03       3 0 0 02                    R 30e     566663342910 9 711    63.0   61.0
 21  551.274901 9.688E-30 5.340E-02.06880.088 4588.65240.74-.000609       3 1 1 02       3 0 0 01                    R 30e     566663342910 9 711    63.0   61.0
 21  551.296421 2.192E-30 8.971E-05.06930.090 3559.36190.73-.000593       3 0 0 04       1 3 3 02                    Q 28f     566663342910 9 711    57.0   57.0
 21  551.330483 3.343E-27 5.007E-02.05810.065 3550.22460.67-.000923       1 1 1 02       1 0 0 01                    Q 74e     675553342910 9 711   149.0  149.0
 21  551.331906 1.147E-30 7.770E-01.05730.064 5771.47050.65-.000598       3 0 0 04       2 1 1 03                    P 81e     465553342910 9 711   161.0  163.0
 21  551.335014 2.168E-29 1.107E-01.08340.114 4213.80750.68-.001238       3 1 1 02       2 2 2 01                    P  6e     566663342910 9 711    11.0   13.0
 21  551.342977 1.570E-27 1.137E-01.07310.099 3576.33690.70-.000940       2 2 2 02       1 3 3 01                    P 18f     566663342910 9 711    35.0   37.0
 21  551.343408 3.875E-29 1.786E-01.06720.082 4587.70400.75-.000677       3 1 1 03       2 2 2 02                    P 38e     566663342910 9 711    75.0   77.0
 21  551.348495 4.178E-25 1.137E-01.06720.082 2584.44300.75-.000677       1 2 2 02       0 3 3 01                    P 38f     566663342910 9 711    75.0   77.0
 21  551.358825 4.998E-24 1.836E-02.08080.109 1416.27720.680.000162       1 1 1 02       1 0 0 01                    R  8e     976663342910 9 711    19.0   17.0
 21  551.367302 3.847E-28 2.853E-01.07130.095 4097.31570.71-.000866       2 3 3 03       1 4 4 02                    P 22e     466663342910 9 711    43.0   45.0
 21  551.370783 6.798E-29 3.632E-01.08660.118 4130.12560.69-.001279       2 3 3 02       1 4 4 01                    P  4e     566663342910 9 711     7.0    9.0
 21  551.392144 3.446E-27 1.879E-01.06470.071 3747.84150.73-.000604       2 1 1 03       1 2 2 02                    P 54e     565553342910 9 711   107.0  109.0
 21  551.404483 1.896E-30 6.768E-05.06990.092 3516.19450.73-.000581       3 0 0 04       1 3 3 02                    Q 26f     566663342910 9 711    53.0   53.0
 21  551.420830 7.363E-26 1.405E-01.07130.095 2870.57770.71-.000866       1 3 3 02       0 4 4 01                    P 22e     566663342910 9 711    43.0   45.0
 21  551.448702 1.540E-27 2.267E-01.06220.069 3970.58580.72-.000595       2 1 1 03       1 2 2 02                    P 59f     565553342910 9 711   117.0  119.0
 21  551.459299 2.230E-30 1.234E-01.06590.074 5156.05560.74-.000754       3 1 1 02       2 2 2 01                    Q 49f     566563342910 9 711    99.0   99.0
 21  551.461891 4.417E-27 2.723E-01.08080.111 3368.87960.68-.001184       1 4 4 02       0 5 5 01                    P  8f     566663342910 9 711    15.0   17.0
 21  551.480062 2.979E-26 1.800E-01.05710.064 3384.34230.64-.000600       1 0 0 02       0 1 1 01                    P 83e     575553342910 9 711   165.0  167.0
 21  551.498177 1.650E-30 4.383E-01.07170.096 5297.36910.71-.000883       3 3 3 04       2 4 4 03                    P 21f     466663342910 9 711    41.0   43.0
 21  551.503401 1.567E-30 4.982E-05.07060.094 3476.16330.72-.000568       3 0 0 04       1 3 3 02                    Q 24f     566663342910 9 711    49.0   49.0
 21  551.543808 1.424E-30 3.692E-02.07480.101 4773.98090.69-.000117       1 6 6 02       0 7 7 01                    R 15e     466663342910 9 711    33.0   31.0
 21  551.545392 1.034E-29 3.567E-01.06750.084 4990.36850.74-.000693       3 2 2 04       2 3 3 03                    P 36f     466663342910 9 711    71.0   73.0
 21  551.548495 2.162E-30 1.369E-01.06640.077 5157.12530.74-.000640       2 0 0 12       1 1 1 11                    P 44e     566563342910 9 711    87.0   89.0
 21  551.592510 2.406E-29 5.503E-01.08080.111 4585.96710.68-.001184       2 4 4 03       1 5 5 02                    P  8f     466663342910 9 711    15.0   17.0
 21  551.593456 1.232E-30 3.566E-05.07130.095 3439.26910.71-.000556       3 0 0 04       1 3 3 02                    Q 22f     566663342910 9 711    45.0   45.0
 21  551.639154 1.978E-27 5.111E-02.05790.065 3667.67140.67-.000931       1 1 1 02       1 0 0 01                    Q 76e     575553342910 9 711   153.0  153.0
 21  551.666911 9.063E-30 3.642E-01.06320.070 5117.27170.72-.000598       3 1 1 04       2 2 2 03                    P 57f     465553342910 9 711   113.0  115.0
 21  551.727463 1.137E-27 1.086E-01.07480.102 3594.35850.69-.001005       3 0 0 02       2 1 1 01                    P 15e     566663342910 9 711    29.0   31.0
 21  551.746451 1.786E-29 1.295E-01.06960.091 4609.20310.73-.000790       1 2 2 12       0 3 3 11                    P 27f     566663342910 9 711    53.0   55.0
 21  551.749549 1.449E-30 1.976E-01.07780.107 5022.42060.68-.001103       1 3 3 12       0 4 4 11                    P 11e     566663342910 9 711    21.0   23.0
 21  551.770830 5.051E-29 1.073E-01.06630.077 4463.16330.74-.000635       1 1 1 12       0 2 2 11                    P 45e     566563342910 9 711    89.0   91.0
 21  551.827942 3.111E-30 1.242E-01.06620.075 5080.19430.74-.000743       3 1 1 02       2 2 2 01                    Q 47f     566563342910 9 711    95.0   95.0
 21  551.835766 6.133E-28 1.653E-02.06600.074 3586.65330.74-.000939       2 1 1 03       2 0 0 02                    R 48e     566563342910 9 711    99.0   97.0
 21  551.915026 5.796E-29 1.662E-02.07090.094 3928.40600.72-.000424       1 1 1 12       1 0 0 11                    R 23e     666663342910 9 711    49.0   47.0
 21  551.920817 7.271E-30 2.285E-01.07170.096 4857.95140.71-.000883       3 2 2 03       2 3 3 02                    P 21e     466663342910 9 711    41.0   43.0
 21  551.947910 1.153E-27 5.222E-02.05770.065 3788.20830.66-.000939       1 1 1 02       1 0 0 01                    Q 78e     575553342910 9 711   157.0  157.0
 21  551.977476 2.368E-27 2.354E-01.06730.083 3792.40280.74-.000685       2 2 2 03       1 3 3 02                    P 37e     566663342910 9 711    73.0   75.0
 21  551.983151 1.235E-30 1.225E-02.06270.069 4839.85400.72-.001062       2 2 2 02       2 1 1 01                    R 58f     565553342910 9 711   119.0  117.0
 21  551.990735 2.242E-29 2.973E-01.06040.068 4909.75000.71-.000591       3 0 0 03       2 1 1 02                    P 63e     465553342910 9 711   125.0  127.0
 21  552.094962 1.532E-26 8.740E-02.06830.087 3174.04040.74-.000730       2 1 1 02       1 2 2 01                    P 32e     566663342910 9 711    63.0   65.0
 21  552.153251 1.618E-27 1.163E-01.07370.100 3562.22040.70-.000961       2 2 2 02       1 3 3 01                    P 17e     566663342910 9 711    33.0   35.0
 21  552.166389 2.001E-29 1.224E-01.08490.116 4209.10860.69-.001263       3 1 1 02       2 2 2 01                    P  5f     566663342910 9 711     9.0   11.0
 21  552.167600 4.066E-28 2.915E-01.07170.096 4080.01420.71-.000883       2 3 3 03       1 4 4 02                    P 21f     466663342910 9 711    41.0   43.0
 21  552.181102 4.268E-30 1.251E-01.06630.077 5007.45290.74-.000733       3 1 1 02       2 2 2 01                    Q 45f     566563342910 9 711    91.0   91.0
 21  552.183932 4.037E-30 1.481E-02.06500.071 4617.00390.73-.001004       2 2 2 02       2 1 1 01                    R 53e     565553342910 9 711   109.0  107.0
 21  552.187628 4.743E-25 1.151E-01.06730.083 2554.65300.74-.000685       1 2 2 02       0 3 3 01                    P 37e     566663342910 9 711    73.0   75.0
 21  552.190488 9.511E-30 2.053E-01.05840.066 5037.47800.68-.000590       1 0 0 12       0 1 1 11                    P 72e     665553342910 9 711   143.0  145.0
 21  552.224317 7.780E-26 1.435E-01.07170.096 2853.28810.71-.000883       1 3 3 02       0 4 4 01                    P 21f     566663342910 9 711    41.0   43.0
 21  552.255180 4.423E-27 3.059E-01.08200.112 3362.57940.68-.001211       1 4 4 02       0 5 5 01                    P  7e     566663342910 9 711    13.0   15.0
 21  552.256105 6.617E-28 5.335E-02.05750.064 3911.83360.65-.000947       1 1 1 02       1 0 0 01                    Q 80e     575553342910 9 711   161.0  161.0
 21  552.268714 1.536E-26 4.404E-02.07700.104 2858.06860.68-.000029       2 1 1 02       2 0 0 01                    R 12e     566663342910 9 711    27.0   25.0
 21  552.279982 1.196E-30 1.685E-01.06380.070 5374.90030.73-.000788       2 3 3 02       1 4 4 01                    Q 56e     565553342910 9 711   113.0  113.0
 21  552.295372 1.735E-30 4.482E-01.07220.097 5280.83950.71-.000901       3 3 3 04       2 4 4 03                    P 20e     466663342910 9 711    39.0   41.0
 21  552.304460 2.490E-29 2.719E-01.06580.074 4821.61300.74-.000615       3 1 1 04       2 2 2 03                    P 50e     466553342910 9 711    99.0  101.0
 21  552.318578 4.724E-26 1.240E-01.06560.073 3111.33890.74-.000612       2 0 0 02       1 1 1 01                    P 51e     565553342910 9 711   101.0  103.0
 21  552.319759 1.546E-30 4.029E-02.07420.100 4786.62300.70-.000154       1 6 6 02       0 7 7 01                    R 16f     466663342910 9 711    35.0   33.0
 21  552.356968 1.459E-30 1.690E-01.06420.071 5330.99670.73-.000783       2 3 3 02       1 4 4 01                    Q 55f     565553342910 9 711   111.0  111.0
 21  552.385464 2.409E-29 6.182E-01.08200.112 4579.66260.68-.001211       2 4 4 03       1 5 5 02                    P  7e     466663342910 9 711    13.0   15.0
 21  552.400468 7.815E-25 9.788E-02.06470.071 2497.16010.73-.000604       1 1 1 02       0 2 2 01                    P 54e     675553342910 9 711   107.0  109.0
 21  552.401495 1.372E-26 8.610E-02.06810.086 3199.87980.74-.000720       2 1 1 02       1 2 2 01                    P 33f     566663342910 9 711    65.0   67.0
 21  552.439790 1.772E-30 1.696E-01.06470.071 5287.87360.73-.000778       2 3 3 02       1 4 4 01                    Q 54e     565553342910 9 711   109.0  109.0
 21  552.448139 1.167E-29 3.621E-01.06770.084 4962.09930.74-.000702       3 2 2 04       2 3 3 03                    P 35e     466663342910 9 711    69.0   71.0
 21  552.503299 1.592E-28 4.522E-01.05710.064 4649.51470.64-.000600       2 0 0 03       1 1 1 02                    P 83e     575553342910 9 711   165.0  167.0
 21  552.514384 2.144E-30 1.702E-01.06500.072 5245.53130.73-.000774       2 3 3 02       1 4 4 01                    Q 53f     565553342910 9 711   107.0  107.0
 21  552.518807 5.755E-30 1.259E-01.06650.078 4937.83260.75-.000722       3 1 1 02       2 2 2 01                    Q 43f     566563342910 9 711    87.0   87.0
 21  552.537623 1.446E-30 2.096E-01.07870.108 5013.83880.68-.001129       1 3 3 12       0 4 4 11                    P 10f     566663342910 9 711    19.0   21.0
 21  552.542517 3.534E-29 1.848E-01.06700.081 4618.21180.75-.000670       3 1 1 03       2 2 2 02                    P 39f     566663342910 9 711    77.0   79.0
 21  552.552683 1.926E-29 1.314E-01.06990.092 4588.18760.73-.000803       1 2 2 12       0 3 3 11                    P 26e     566663342910 9 711    51.0   53.0
 21  552.563078 3.740E-28 5.453E-02.05720.064 4038.54550.65-.000955       1 1 1 02       1 0 0 01                    Q 82e     575553342910 9 711   165.0  165.0
 21  552.593302 2.583E-30 1.708E-01.06530.072 5203.96980.74-.000769       2 3 3 02       1 4 4 01                    Q 52e     565553342910 9 711   105.0  105.0
 21  552.657395 8.069E-30 5.337E-02.06830.086 4637.89900.74-.000655       3 1 1 02       3 0 0 01                    R 32e     566663342910 9 711    67.0   65.0
 21  552.665393 3.098E-30 1.713E-01.06560.073 5163.18950.74-.000764       2 3 3 02       1 4 4 01                    Q 51f     565553342910 9 711   103.0  103.0
 21  552.682313 4.672E-25 1.050E-01.06320.070 2628.47400.72-.000598       1 1 1 02       0 2 2 01                    P 57f     675553342910 9 711   113.0  115.0
 21  552.706219 1.321E-27 5.850E-03.06470.071 3238.05060.73-.001016       1 2 2 02       1 1 1 01                    R 54f     565553342910 9 711   111.0  109.0
 21  552.724671 2.673E-27 2.379E-01.06750.084 3763.37680.74-.000693       2 2 2 03       1 3 3 02                    P 36f     566663342910 9 711    71.0   73.0
 21  552.729611 7.617E-30 2.329E-01.07220.097 4841.48480.71-.000901       3 2 2 03       2 3 3 02                    P 20f     466663342910 9 711    39.0   41.0
 21  552.740574 3.700E-30 1.718E-01.06580.074 5123.19050.74-.000759       2 3 3 02       1 4 4 01                    Q 50e     566553342910 9 711   101.0  101.0
 21  552.746453 1.316E-30 3.109E-05.06080.068 3603.56140.71-.000700       0 4 4 01       1 1 1 01                    P 62f     565553342910 9 711   123.0  125.0
 21  552.784879 2.066E-30 7.845E-01.05760.064 5646.23650.66-.000596       3 0 0 04       2 1 1 03                    P 79e     465553342910 9 711   157.0  159.0
 21  552.794069 3.193E-30 2.262E-01.06900.089 5092.41010.73-.000764       4 0 0 03       3 1 1 02                    P 29e     466663342910 9 711    57.0   59.0
 21  552.794719 4.632E-29 1.148E-01.06620.076 4498.86150.74-.000630       1 1 1 12       0 2 2 11                    P 46f     566563342910 9 711    91.0   93.0
 21  552.801837 2.326E-27 5.884E-03.06560.072 3111.33890.74-.000979       1 2 2 02       1 1 1 01                    R 51e     565553342910 9 711   105.0  103.0
 21  552.810073 4.400E-30 1.723E-01.06590.074 5083.97290.74-.000754       2 3 3 02       1 4 4 01                    Q 49f     566563342910 9 711    99.0   99.0
 21  552.827417 1.093E-30 7.517E-08.07970.108 2038.55900.680.000176       2 0 0 03       0 3 3 01                    R  9e     566663342910 9 711    21.0   19.0
 21  552.841083 7.625E-30 1.267E-01.06680.080 4871.33430.75-.000711       3 1 1 02       2 2 2 01                    Q 41f     566563342910 9 711    83.0   83.0
 21  552.843785 1.844E-29 5.545E-02.06830.086 4475.57550.74-.000655       3 1 1 03       3 0 0 02                    R 32e     566663342910 9 711    67.0   65.0
 21  552.868146 2.082E-28 5.575E-02.05700.064 4168.34250.64-.000963       1 1 1 02       1 0 0 01                    Q 84e     575553342910 9 711   169.0  169.0
 21  552.881660 5.210E-30 1.728E-01.06600.075 5045.53700.74-.000749       2 3 3 02       1 4 4 01                    Q 48e     566563342910 9 711    97.0   97.0
 21  552.935074 1.830E-29 1.415E-01.08660.118 4205.19270.69-.001279       3 1 1 02       2 2 2 01                    P  4e     566663342910 9 711     7.0    9.0
 21  552.942333 5.623E-24 1.844E-02.07870.107 1431.10360.680.000062       1 1 1 02       1 0 0 01                    R 10e     976663342910 9 711    23.0   21.0
 21  552.944609 2.337E-27 2.295E-01.06320.070 3879.11560.72-.000598       2 1 1 03       1 2 2 02                    P 57f     565553342910 9 711   113.0  115.0
 21  552.948495 6.143E-30 1.733E-01.06620.075 5007.88280.74-.000743       2 3 3 02       1 4 4 01                    Q 47f     566563342910 9 711    95.0   95.0
 21  552.962416 1.658E-27 1.192E-01.07420.101 3548.88770.69-.000982       2 2 2 02       1 3 3 01                    P 16f     566663342910 9 711    31.0   33.0
 21  552.967209 4.275E-28 2.981E-01.07220.097 4063.49870.71-.000901       2 3 3 03       1 4 4 02                    P 20e     466663342910 9 711    39.0   41.0
