Longueur_onde_m
2.532266133066533246e-05
2.537068534267133588e-05
2.541870935467733931e-05
2.546673336668334273e-05
2.551475737868934615e-05
2.556278139069534958e-05
2.561080540270134961e-05
2.565882941470735303e-05
2.570685342671335307e-05
2.575487743871935649e-05
2.580290145072535992e-05
2.585092546273136334e-05
2.589894947473736676e-05
2.594697348674337018e-05
2.599499749874937361e-05
2.604302151075537703e-05
2.609104552276138045e-05
2.613906953476738388e-05
2.618709354677338391e-05
2.623511755877938734e-05
2.628314157078539076e-05
2.633116558279139418e-05
2.637918959479739760e-05
2.642721360680340103e-05
2.647523761880940445e-05
2.652326163081540787e-05
2.657128564282141130e-05
2.661930965482741472e-05
2.666733366683341814e-05
2.671535767883942157e-05
2.676338169084542160e-05
2.681140570285142502e-05
2.685942971485742506e-05
2.690745372686342848e-05
2.695547773886943190e-05
2.700350175087543533e-05
2.705152576288143875e-05
2.709954977488744217e-05
2.714757378689344560e-05
2.719559779889944902e-05
2.724362181090545244e-05
2.729164582291145248e-05
2.733966983491745590e-05
2.738769384692345932e-05
2.743571785892946275e-05
2.748374187093546617e-05
2.753176588294146959e-05
2.757978989494747302e-05
2.762781390695347644e-05
2.767583791895947986e-05
2.772386193096548329e-05
2.777188594297148671e-05
2.781990995497749013e-05
2.786793396698349017e-05
2.791595797898949359e-05
2.796398199099549701e-05
2.801200600300149705e-05
2.806003001500750047e-05
2.810805402701350389e-05
2.815607803901950732e-05
2.820410205102551074e-05
2.825212606303151416e-05
2.830015007503751759e-05
2.834817408704352101e-05
2.839619809904952443e-05
2.844422211105552447e-05
2.849224612306152789e-05
2.854027013506753131e-05
2.858829414707353474e-05
2.863631815907953816e-05
2.868434217108554158e-05
2.873236618309154501e-05
2.878039019509754843e-05
2.882841420710355185e-05
2.887643821910955527e-05
2.892446223111555870e-05
2.897248624312156212e-05
2.902051025512756216e-05
2.906853426713356558e-05
2.911655827913956900e-05
2.916458229114557242e-05
2.921260630315157246e-05
2.926063031515757588e-05
2.930865432716357931e-05
2.935667833916958273e-05
2.940470235117558615e-05
2.945272636318158957e-05
2.950075037518759300e-05
2.954877438719359642e-05
2.959679839919959646e-05
2.964482241120559988e-05
2.969284642321160330e-05
2.974087043521760673e-05
2.978889444722361015e-05
2.983691845922961357e-05
2.988494247123561699e-05
2.993296648324162042e-05
2.998099049524762384e-05
3.002901450725362726e-05
3.007703851925963069e-05
3.012506253126563411e-05
3.017308654327163414e-05
3.022111055527763757e-05
3.026913456728364099e-05
3.031715857928964441e-05
3.036518259129564445e-05
3.041320660330164787e-05
3.046123061530765129e-05
3.050925462731365472e-05
3.055727863931965814e-05
3.060530265132566156e-05
3.065332666333166499e-05
3.070135067533766841e-05
3.074937468734367183e-05
3.079739869934967526e-05
3.084542271135567868e-05
3.089344672336168210e-05
3.094147073536768553e-05
3.098949474737368895e-05
3.103751875937968560e-05
3.108554277138568902e-05
3.113356678339169244e-05
3.118159079539769586e-05
3.122961480740369929e-05
3.127763881940970271e-05
3.132566283141570613e-05
3.137368684342170956e-05
3.142171085542771298e-05
3.146973486743371640e-05
3.151775887943971983e-05
3.156578289144571647e-05
3.161380690345171990e-05
3.166183091545772332e-05
3.170985492746372674e-05
3.175787893946973016e-05
3.180590295147573359e-05
3.185392696348173701e-05
3.190195097548774043e-05
3.194997498749374386e-05
3.199799899949974728e-05
3.204602301150575070e-05
3.209404702351175413e-05
3.214207103551775755e-05
3.219009504752376097e-05
3.223811905952976440e-05
3.228614307153576782e-05
3.233416708354177124e-05
3.238219109554777466e-05
3.243021510755377809e-05
3.247823911955978151e-05
3.252626313156578493e-05
3.257428714357178836e-05
3.262231115557779178e-05
3.267033516758379520e-05
3.271835917958979863e-05
3.276638319159578850e-05
3.281440720360179870e-05
3.286243121560779534e-05
3.291045522761380554e-05
3.295847923961980219e-05
3.300650325162581239e-05
3.305452726363180903e-05
3.310255127563781923e-05
3.315057528764381588e-05
3.319859929964982608e-05
3.324662331165582273e-05
3.329464732366183293e-05
3.334267133566782957e-05
3.339069534767383977e-05
3.343871935967983642e-05
3.348674337168584662e-05
3.353476738369184327e-05
3.358279139569785346e-05
3.363081540770385011e-05
3.367883941970986031e-05
3.372686343171585696e-05
3.377488744372186716e-05
3.382291145572786380e-05
3.387093546773386045e-05
3.391895947973986387e-05
3.396698349174586730e-05
3.401500750375187072e-05
3.406303151575787414e-05
3.411105552776387757e-05
3.415907953976988099e-05
3.420710355177588441e-05
3.425512756378188783e-05
3.430315157578789126e-05
3.435117558779389468e-05
3.439919959979989810e-05
3.444722361180590153e-05
3.449524762381190495e-05
3.454327163581790837e-05
3.459129564782391180e-05
3.463931965982991522e-05
3.468734367183591864e-05
3.473536768384192207e-05
3.478339169584792549e-05
3.483141570785392891e-05
3.487943971985993233e-05
3.492746373186593576e-05
3.497548774387193918e-05
3.502351175587793583e-05
3.507153576788393925e-05
3.511955977988993590e-05
3.516758379189594610e-05
3.521560780390194274e-05
3.526363181590795294e-05
3.531165582791394959e-05
3.535967983991995979e-05
3.540770385192595644e-05
3.545572786393196663e-05
3.550375187593796328e-05
3.555177588794397348e-05
3.559979989994997013e-05
3.564782391195598033e-05
3.569584792396197697e-05
3.574387193596798717e-05
3.579189594797398382e-05
3.583991995997999402e-05
3.588794397198599067e-05
3.593596798399200087e-05
3.598399199599799751e-05
3.603201600800400094e-05
3.608004002001000436e-05
3.612806403201600101e-05
3.617608804402200443e-05
3.622411205602800785e-05
3.627213606803401127e-05
3.632016008004001470e-05
3.636818409204601812e-05
3.641620810405202154e-05
3.646423211605802497e-05
3.651225612806402839e-05
3.656028014007003181e-05
3.660830415207603524e-05
3.665632816408203866e-05
3.670435217608804208e-05
3.675237618809404550e-05
3.680040020010004893e-05
3.684842421210605235e-05
3.689644822411205577e-05
3.694447223611805920e-05
3.699249624812406262e-05
3.704052026013006604e-05
3.708854427213606947e-05
3.713656828414207289e-05
3.718459229614807631e-05
3.723261630815407974e-05
3.728064032016008316e-05
3.732866433216607981e-05
3.737668834417208323e-05
3.742471235617808665e-05
3.747273636818409007e-05
3.752076038019009350e-05
3.756878439219609692e-05
3.761680840420210034e-05
3.766483241620810377e-05
3.771285642821410719e-05
3.776088044022011061e-05
3.780890445222611404e-05
3.785692846423211746e-05
3.790495247623812088e-05
3.795297648824412431e-05
3.800100050025012095e-05
3.804902451225612437e-05
3.809704852426212780e-05
3.814507253626813122e-05
3.819309654827413464e-05
3.824112056028013807e-05
3.828914457228614149e-05
3.833716858429214491e-05
3.838519259629814834e-05
3.843321660830414498e-05
3.848124062031014841e-05
3.852926463231615183e-05
3.857728864432215525e-05
3.862531265632815868e-05
3.867333666833416210e-05
3.872136068034016552e-05
3.876938469234616894e-05
3.881740870435217237e-05
3.886543271635817579e-05
3.891345672836417921e-05
3.896148074037018264e-05
3.900950475237618606e-05
3.905752876438218948e-05
3.910555277638819291e-05
3.915357678839419633e-05
3.920160080040019975e-05
3.924962481240620318e-05
3.929764882441220660e-05
3.934567283641821002e-05
3.939369684842421344e-05
3.944172086043021687e-05
3.948974487243622029e-05
3.953776888444222371e-05
3.958579289644822036e-05
3.963381690845422378e-05
3.968184092046022721e-05
3.972986493246623063e-05
3.977788894447223405e-05
3.982591295647823748e-05
3.987393696848424090e-05
3.992196098049024432e-05
3.996998499249624774e-05
4.001800900450225117e-05
4.006603301650825459e-05
4.011405702851425801e-05
4.016208104052026144e-05
4.021010505252626486e-05
4.025812906453226828e-05
4.030615307653826493e-05
4.035417708854426835e-05
4.040220110055027178e-05
4.045022511255627520e-05
4.049824912456227862e-05
4.054627313656828204e-05
4.059429714857428547e-05
4.064232116058028889e-05
4.069034517258629231e-05
4.073836918459228896e-05
4.078639319659829238e-05
4.083441720860429581e-05
4.088244122061029923e-05
4.093046523261630265e-05
4.097848924462230608e-05
4.102651325662830950e-05
4.107453726863431292e-05
4.112256128064031635e-05
4.117058529264631977e-05
4.121860930465232319e-05
4.126663331665832661e-05
4.131465732866433004e-05
4.136268134067033346e-05
4.141070535267633688e-05
4.145872936468234031e-05
4.150675337668834373e-05
4.155477738869434715e-05
4.160280140070035058e-05
4.165082541270635400e-05
4.169884942471235742e-05
4.174687343671836085e-05
4.179489744872436427e-05
4.184292146073036769e-05
4.189094547273636434e-05
4.193896948474236776e-05
4.198699349674837118e-05
4.203501750875437461e-05
4.208304152076037803e-05
4.213106553276638145e-05
4.217908954477238488e-05
4.222711355677838830e-05
4.227513756878439172e-05
4.232316158079039515e-05
4.237118559279639857e-05
4.241920960480240199e-05
4.246723361680840541e-05
4.251525762881440884e-05
4.256328164082041226e-05
4.261130565282641568e-05
4.265932966483241233e-05
4.270735367683841575e-05
4.275537768884441918e-05
4.280340170085042260e-05
4.285142571285642602e-05
4.289944972486242945e-05
4.294747373686843287e-05
4.299549774887442952e-05
4.304352176088043294e-05
4.309154577288643636e-05
4.313956978489243978e-05
4.318759379689844321e-05
4.323561780890444663e-05
4.328364182091045005e-05
4.333166583291645348e-05
4.337968984492245690e-05
4.342771385692846032e-05
4.347573786893446375e-05
4.352376188094046717e-05
4.357178589294647059e-05
4.361980990495247402e-05
4.366783391695847744e-05
4.371585792896448086e-05
4.376388194097048428e-05
4.381190595297648771e-05
4.385992996498249113e-05
4.390795397698849455e-05
4.395597798899449798e-05
4.400400200100050140e-05
4.405202601300650482e-05
4.410005002501250825e-05
4.414807403701851167e-05
4.419609804902450832e-05
4.424412206103051174e-05
4.429214607303651516e-05
4.434017008504251859e-05
4.438819409704852201e-05
4.443621810905452543e-05
4.448424212106052885e-05
4.453226613306653228e-05
4.458029014507253570e-05
4.462831415707853912e-05
4.467633816908454255e-05
4.472436218109054597e-05
4.477238619309654939e-05
4.482041020510255282e-05
4.486843421710855624e-05
4.491645822911455966e-05
4.496448224112056308e-05
4.501250625312655973e-05
4.506053026513256315e-05
4.510855427713856658e-05
4.515657828914457000e-05
4.520460230115057342e-05
4.525262631315657685e-05
4.530065032516257349e-05
4.534867433716857692e-05
4.539669834917458034e-05
4.544472236118058376e-05
4.549274637318658719e-05
4.554077038519259061e-05
4.558879439719859403e-05
4.563681840920459746e-05
4.568484242121060088e-05
4.573286643321660430e-05
4.578089044522260772e-05
4.582891445722861115e-05
4.587693846923461457e-05
4.592496248124061799e-05
4.597298649324662142e-05
4.602101050525262484e-05
4.606903451725862826e-05
4.611705852926463169e-05
4.616508254127063511e-05
4.621310655327663853e-05
4.626113056528264195e-05
4.630915457728864538e-05
4.635717858929464880e-05
4.640520260130065222e-05
4.645322661330664887e-05
4.650125062531265229e-05
4.654927463731865572e-05
4.659729864932465914e-05
4.664532266133066256e-05
4.669334667333666599e-05
4.674137068534266941e-05
4.678939469734867283e-05
4.683741870935467626e-05
4.688544272136067968e-05
4.693346673336668310e-05
4.698149074537268652e-05
4.702951475737868995e-05
4.707753876938469337e-05
4.712556278139069679e-05
4.717358679339670022e-05
4.722161080540270364e-05
4.726963481740870706e-05
4.731765882941471049e-05
4.736568284142070713e-05
4.741370685342671056e-05
4.746173086543271398e-05
4.750975487743871740e-05
4.755777888944471405e-05
4.760580290145071747e-05
4.765382691345672089e-05
4.770185092546272432e-05
4.774987493746872774e-05
4.779789894947473116e-05
4.784592296148073459e-05
4.789394697348673801e-05
4.794197098549274143e-05
4.798999499749874486e-05
4.803801900950474828e-05
4.808604302151075170e-05
4.813406703351675513e-05
4.818209104552275855e-05
4.823011505752876197e-05
4.827813906953476539e-05
4.832616308154076882e-05
4.837418709354677224e-05
4.842221110555277566e-05
4.847023511755877909e-05
4.851825912956478251e-05
4.856628314157078593e-05
4.861430715357678936e-05
4.866233116558279278e-05
4.871035517758879620e-05
4.875837918959479285e-05
4.880640320160079627e-05
4.885442721360679969e-05
4.890245122561280312e-05
4.895047523761880654e-05
4.899849924962480996e-05
4.904652326163081339e-05
4.909454727363681681e-05
4.914257128564282023e-05
4.919059529764882366e-05
4.923861930965482708e-05
4.928664332166083050e-05
4.933466733366683393e-05
4.938269134567283735e-05
4.943071535767884077e-05
4.947873936968484419e-05
4.952676338169084762e-05
4.957478739369685104e-05
4.962281140570285446e-05
4.967083541770885111e-05
4.971885942971485453e-05
4.976688344172085796e-05
4.981490745372686138e-05
4.986293146573285803e-05
4.991095547773886145e-05
4.995897948974486487e-05
5.000700350175086830e-05
5.005502751375687172e-05
5.010305152576287514e-05
5.015107553776887856e-05
5.019909954977488199e-05
5.024712356178088541e-05
5.029514757378688883e-05
5.034317158579289226e-05
5.039119559779889568e-05
5.043921960980489910e-05
5.048724362181090253e-05
5.053526763381690595e-05
5.058329164582290937e-05
5.063131565782891280e-05
5.067933966983491622e-05
5.072736368184091964e-05
5.077538769384692306e-05
5.082341170585292649e-05
5.087143571785892991e-05
5.091945972986493333e-05
5.096748374187093676e-05
5.101550775387693340e-05
5.106353176588293683e-05
5.111155577788894025e-05
5.115957978989494367e-05
5.120760380190094710e-05
5.125562781390695052e-05
5.130365182591295394e-05
5.135167583791895736e-05
5.139969984992496079e-05
5.144772386193096421e-05
5.149574787393696763e-05
5.154377188594297106e-05
5.159179589794897448e-05
5.163981990995497790e-05
5.168784392196098133e-05
5.173586793396698475e-05
5.178389194597298817e-05
5.183191595797899160e-05
5.187993996998499502e-05
5.192796398199099844e-05
5.197598799399700186e-05
5.202401200600299851e-05
5.207203601800900193e-05
5.212006003001499858e-05
5.216808404202100200e-05
5.221610805402700543e-05
5.226413206603300885e-05
5.231215607803901227e-05
5.236018009004501570e-05
5.240820410205101912e-05
5.245622811405702254e-05
5.250425212606302597e-05
5.255227613806902939e-05
5.260030015007503281e-05
5.264832416208103623e-05
5.269634817408703966e-05
5.274437218609304308e-05
5.279239619809904650e-05
5.284042021010504993e-05
5.288844422211105335e-05
5.293646823411705677e-05
5.298449224612306020e-05
5.303251625812906362e-05
5.308054027013506704e-05
5.312856428214107047e-05
5.317658829414707389e-05
5.322461230615307731e-05
5.327263631815908073e-05
5.332066033016507738e-05
5.336868434217108080e-05
5.341670835417708423e-05
5.346473236618308765e-05
5.351275637818909107e-05
5.356078039019509450e-05
5.360880440220109792e-05
5.365682841420710134e-05
5.370485242621310477e-05
5.375287643821910819e-05
5.380090045022511161e-05
5.384892446223111503e-05
5.389694847423711846e-05
5.394497248624312188e-05
5.399299649824912530e-05
5.404102051025512873e-05
5.408904452226113215e-05
5.413706853426713557e-05
5.418509254627313900e-05
5.423311655827914242e-05
5.428114057028514584e-05
5.432916458229114927e-05
5.437718859429714591e-05
5.442521260630314256e-05
5.447323661830914598e-05
5.452126063031514941e-05
5.456928464232115283e-05
5.461730865432715625e-05
5.466533266633315967e-05
5.471335667833916310e-05
5.476138069034516652e-05
5.480940470235116994e-05
5.485742871435717337e-05
5.490545272636317679e-05
5.495347673836918021e-05
5.500150075037518364e-05
5.504952476238118706e-05
5.509754877438719048e-05
5.514557278639319390e-05
5.519359679839919733e-05
5.524162081040520075e-05
5.528964482241120417e-05
5.533766883441720760e-05
5.538569284642321102e-05
5.543371685842921444e-05
5.548174087043521787e-05
5.552976488244122129e-05
5.557778889444721794e-05
5.562581290645322136e-05
5.567383691845922478e-05
5.572186093046522821e-05
5.576988494247123163e-05
5.581790895447723505e-05
5.586593296648323847e-05
5.591395697848924190e-05
5.596198099049524532e-05
5.601000500250124874e-05
5.605802901450725217e-05
5.610605302651325559e-05
5.615407703851925901e-05
5.620210105052526244e-05
5.625012506253126586e-05
5.629814907453726928e-05
5.634617308654327271e-05
5.639419709854927613e-05
5.644222111055527955e-05
5.649024512256128297e-05
5.653826913456728640e-05
5.658629314657328982e-05
5.663431715857929324e-05
5.668234117058529667e-05
5.673036518259128654e-05
5.677838919459728996e-05
5.682641320660329338e-05
5.687443721860929681e-05
5.692246123061530023e-05
5.697048524262130365e-05
5.701850925462730708e-05
5.706653326663331050e-05
5.711455727863931392e-05
5.716258129064531734e-05
5.721060530265132077e-05
5.725862931465732419e-05
5.730665332666332761e-05
5.735467733866933104e-05
5.740270135067533446e-05
5.745072536268133788e-05
5.749874937468734131e-05
5.754677338669334473e-05
5.759479739869934815e-05
5.764282141070535158e-05
5.769084542271135500e-05
5.773886943471735842e-05
5.778689344672336184e-05
5.783491745872936527e-05
5.788294147073536191e-05
5.793096548274136534e-05
5.797898949474736876e-05
5.802701350675337218e-05
5.807503751875937561e-05
5.812306153076537903e-05
5.817108554277138245e-05
5.821910955477738588e-05
5.826713356678338930e-05
5.831515757878939272e-05
5.836318159079539614e-05
5.841120560280139957e-05
5.845922961480740299e-05
5.850725362681340641e-05
5.855527763881940984e-05
5.860330165082541326e-05
5.865132566283141668e-05
5.869934967483742011e-05
5.874737368684342353e-05
5.879539769884942695e-05
5.884342171085543038e-05
5.889144572286143380e-05
5.893946973486743722e-05
5.898749374687344064e-05
5.903551775887943051e-05
5.908354177088543394e-05
5.913156578289143736e-05
5.917958979489744078e-05
5.922761380690344421e-05
5.927563781890944763e-05
5.932366183091545105e-05
5.937168584292145448e-05
5.941970985492745790e-05
5.946773386693346132e-05
5.951575787893946475e-05
5.956378189094546817e-05
5.961180590295147159e-05
5.965982991495747501e-05
5.970785392696347844e-05
5.975587793896948186e-05
5.980390195097548528e-05
5.985192596298148871e-05
5.989994997498749213e-05
